idx,transcript,audio length,filename
4698,man i love exhaled the plate,4.6933750000000005,1249120_43665783_97238538.wav
4699,my foot the hart and i can't tally maybe idea,4.6933750000000005,1249120_39154234_76980512.wav
4700,my saisoning will and it is being like this we owe,5.7173750000000005,1249120_44142156_57732204.wav
4701,i feel pain in my leg muscles of my run yesterday he took some painters but it doesn't help,7.3386875,1249120_43951421_35397851.wav
4702,i had generally in comfort in my daughter,2.4746875,1249120_41336418_71503866.wav
4703,i moaned low and lord of analysis to know the man even of my storm eh,5.888,1249120_35197064_12239765.wav
4704,when i see very hard i feel ere,3.71525,1249120_17632529_105040765.wav
4705,my ear heard when i touch it,2.9721875,1249120_30766630_69609595.wav
4706,nicanor ing i felt to say,2.7306875,1249120_43898158_20629391.wav
4707,i don't have the energy to do the things that i used to,3.84,1249120_38202325_52816548.wav
4708,i returned for near on a par i peter,4.0106875,1249120_41087148_39896357.wav
4709,i had been in my too,3.5839999999999996,1249120_42557795_34172863.wav
4710,a few of soreness in my knees when i walk,4.6933750000000005,1249120_40571337_46024686.wav
4711,i feel a sharp pain in my head when i think too hard,4.352,1249120_6338946_66648466.wav
4712,money the ten,1.300375,1249120_1853182_24371252.wav
4713,i break out on my face very frequently,4.644,1249120_41203338_90290810.wav
4714,i have an indian,1.7066875,1249120_43453425_78036374.wav
4715,the rushing from station on my heart laserates,3.5294375,1249120_28006404_76723058.wav
4716,the pain feels like is wiping lookin,3.84,1249120_13842059_105045085.wav
4717,can't do much in a real,3.84,1249120_43719934_102142986.wav
4718,my ear hers when i touch it,2.7306875,1249120_6338946_100134591.wav
4719,my chance at me breaks out and never clear the,3.2508125,1249120_2171654_26219012.wav
4720,but not for me alleged in the one,2.8160000000000003,1249120_41336418_55313967.wav
4721,my anna her and if worse than a insemination potentate lion has not had,11.52,1249120_42557795_76441601.wav
4722,when i go to stand my head start willing,4.2666875,1249120_43883861_70946243.wav
4723,i get a new pair i walk a lot,3.4133750000000003,1249120_19425875_63921888.wav
4724,my head hurt me badly,2.56,1249120_35170334_61409555.wav
4725,i feel word unthinkingly held her off,4.365375,1249120_40725179_52346285.wav
4726,the words had unceasing a hangin savantes identitate i want going to die from winnipeg,10.24,1249120_41087148_35311923.wav
4727,i think so though in my time arcadia,4.352,1249120_44101988_34700621.wav
4728,there's pain in my foot,2.56,1249120_44088493_37419548.wav
4729,he was discovered to have an open wound,2.8160000000000003,1249120_43825820_36808011.wav
4730,i was shoving my lot,2.9013750000000003,1249120_44101988_30906477.wav
4731,my abdominal muscles have great pains and he was a jim,4.08675,1249120_28006404_26803163.wav
4732,i can't stand with this horrible feeling in my stomach,4.5226875,1249120_39740177_40686320.wav
4733,i yet some men men i more to a on many,3.157375,1249120_39154234_17408376.wav
4734,the other book for a long time and when i finished reading i feel heavy,4.7786875,1249120_44088493_42120266.wav
4735,my knee hurt when i walk,3.3280000000000003,1249120_43883861_77190042.wav
4736,i am a kind of open eating an ice cream,3.008,1249120_27392644_88966581.wav
4737,are you to be out of breath after going up a dozen of stairs but now i struggled to rise even when i sit down,9.728,1249120_38042052_109636611.wav
4738,stiffness in ability to look right or left except by moving the whole body,5.0346875,1249120_40401830_88379471.wav
4739,i feel dizzy when i sit in front of my lap top for an hour or two what possibly could be the reason,7.936,1249120_22423108_15793389.wav
4740,i shall pain in my back,3.669375,1249120_35154350_29283411.wav
4741,i must see i go to i have opened one,3.157375,1249120_43453425_22466799.wav
4742,my shoulder was me so much,3.072,1249120_36214391_87602663.wav
4743,i have a mental suffering,3.157375,1249120_36929821_71246328.wav
4744,we need as i want to banter,2.3040000000000003,1249120_44111844_77812228.wav
4745,i i heard in my heart to,2.3040000000000003,1249120_41087148_46806357.wav
4746,i gad i don't pin when i tried to paint my leg or my arm,6.687375,1249120_43788827_33727123.wav
4747,my hates being five ten categories,3.4986875,1249120_43453425_36297310.wav
4748,my most girls in my lover back are eighteen,3.84,1249120_43758322_29100491.wav
4749,doctor i have been all my garden for weeks but still cove every,8.8746875,1249120_33905644_81294065.wav
4750,i caught my hand a couple of days ago and although i don't think it needs stitches it hasn't closed of,7.3386875,1249120_35350617_35276021.wav
4751,i have an internal pain i cannot describe,4.4582500000000005,1249120_41203338_97588964.wav
4752,a fellowtownsmen i had a hard living,4.2666875,1249120_44088493_82957741.wav
4753,i feel sure of being a in self or of time,4.181375,1249120_36214391_78281851.wav
4754,he was fain of her ringing men,2.9013750000000003,1249120_44101988_61635386.wav
4755,my body feels weak and i think they may face his fate and i can't sleep well,6.03725,1249120_30766630_99040468.wav
4756,when i cried plantation and i found that i didn't hear the word he would wake,7.8506875,1249120_41336418_54337022.wav
4757,i have eagle moving my neck,4.2666875,1249120_43918153_15946767.wav
4758,i feel hot pain when i walk a look,2.389375,1249120_43825820_20029602.wav
4759,i have cut my finger because of clean football and i to apply paneled cream but it does not help,6.912000000000001,1249120_35408915_37708233.wav
4760,i felt in getting in my chest,3.072,1249120_15004831_75104127.wav
4761,my purpose so so,3.4133750000000003,1249120_43855932_60916610.wav
4762,i have a gun no,1.7066875,1249120_31349958_75030259.wav
4763,i feel pain and my shoulders when i ride on the keyboard,5.2013125,1249120_29672643_97858410.wav
4764,my neck hurts me and i can't look down or up,4.08675,1249120_41203338_94766673.wav
4765,my body feels sleek although i eat a long while,3.84,1249120_43898158_39933947.wav
4766,i have issue with my skin,2.2186875,1249120_41841195_59192481.wav
4767,my hair is falling when i am coming it,4.6933750000000005,1249120_35154350_20321660.wav
4768,i know a man can,2.3040000000000003,1249120_44091626_73353204.wav
4769,i stopped short because i get in very from sports,4.5226875,1249120_44101988_61767686.wav
4770,i sheridaned reminded,3.4133750000000003,1249120_31349958_28931252.wav
4771,montgeron,3.4133750000000003,1249120_39154234_62128920.wav
4772,i can sunpain every time i move,4.0106875,1249120_33251186_23290841.wav
4773,and anon a dead let me,1.621375,1249120_31349958_15229477.wav
4774,liaison in fast and i am having you find time to read,6.997375,1249120_44142156_30138266.wav
4775,i hate my acne,2.322,1249120_1853182_67830309.wav
4776,it is like i have a needle pushing through my heart,5.6656875,1249120_22345789_51309476.wav
4777,when i walk up a flight of stairs my right knee her,4.864,1249120_43856216_91277955.wav
4778,if you paint a marital eveleen as much,3.072,1249120_38548574_11252773.wav
4779,there is this pain that radiates from my chest up to my left arm,4.949375,1249120_38202325_43535296.wav
4780,my shoulder hurts me so much,3.2426875,1249120_38202325_37437935.wav
4781,i have a lot of new pain whenever i go the,4.7786875,1249120_29289135_30403542.wav
4782,i had had no mean after my head was heated,4.5226875,1249120_21665495_48190230.wav
4783,when i stand up to week may be general,2.4746875,1249120_43995026_108448401.wav
4784,and feeling cold distemperature as high,3.808125,1249120_41203338_19148355.wav
4785,a more men on foliage i feel in my police,7.936,1249120_43172391_41493267.wav
4786,i feel like my heart that fire,3.2426875,1249120_40663048_95173871.wav
4787,when us and up to holy i started for divinities,4.6080000000000005,1249120_40401830_65395442.wav
4788,i feel sorter pain at intervals tones,3.71525,1249120_44140394_56897128.wav
4789,i feel cold and this even though my clothes are heavy,5.2941875000000005,1249120_29672643_12038970.wav
4790,i had a vest i my time,4.437375,1249120_41087148_59744607.wav
4791,the pinning of afinance and weeping,4.6080000000000005,1249120_43604449_36469450.wav
4792,my next for me and i can't look down or up,4.2725,1249120_17632529_18447121.wav
4793,i am having running nose,3.5839999999999996,1249120_14353703_103040241.wav
4794,it hurts when i raised my arm up,3.4365625,1249120_43612961_65568533.wav
4795,i feel like habit,1.877375,1249120_41841195_103849088.wav
4796,i screenin my stomach,3.3280000000000003,1249120_43918153_62130681.wav
4797,my venetian thou set of fever,3.7546875,1249120_43758322_101136824.wav
4798,yesterday i had a shoulder pain,2.4746875,1249120_19425875_73674135.wav
4799,have y breath of fate,3.3280000000000003,1249120_35350617_29481345.wav
4800,inheritance after trianon on the sporting,5.5466875,1249120_33251186_36287851.wav
4801,whenever i stand up i feel dizzy,2.6935625,1249120_34824899_96040700.wav
4802,i i i,1.1946875,1249120_39675900_94763053.wav
4803,when get up i found that i have a sum a gate and i tried to take medicine but my stomach still hurrying me,7.8506875,1249120_19425875_97646089.wav
4804,i've seen that is like your estimate,4.096,1249120_40184183_85965946.wav
4805,i was very active it for but now my body is filling in,5.205375,1249120_44093933_22765616.wav
4806,well in my shoulder as when a great to be costume,4.352,1249120_33251186_96505093.wav
4807,i can't carry anything i have a pain in my shoulder,3.0650625,1249120_1853182_20103370.wav
4808,i have seen dico,2.4746875,1249120_43855932_72273141.wav
4809,my need doesn't want to be well,6.229375,1249120_41956733_68763916.wav
4810,my god he was weary he can't and he now was and so venoni and the bodies and let,7.8506875,1249120_43453425_56299411.wav
4811,i feel that i am on a placer on resided save my name,4.6080000000000005,1249120_43604449_60060797.wav
4812,i'm not feeling good i can't take my breath,4.365375,1249120_41203338_82338646.wav
4813,my infected wound caused a fever,4.6933750000000005,1249120_38042052_67392854.wav
4814,my neck is annoying me i can't sleep over,3.605375,1249120_15965551_98145234.wav
4815,i wake up with a stiff neck every morning message helps but in a couple of days later its packages,7.15175,1249120_30766630_98579606.wav
4816,there must be something wrong with my blood circulation i have to wear socks even on the hardest day my dose are frozen,13.1889375,1249120_29672643_94176909.wav
4817,i often get a sharp pain in my chest and i can't tell what i'm doing that might be triggering it,6.144,1249120_19425875_74204923.wav
4818,when i drove my shoulder it's like lightning is being sent through my shoulder,6.229375,1249120_35154350_103202816.wav
4819,my daring speed sara,2.8160000000000003,1249120_43604449_35796285.wav
4820,i can in intialo,4.352,1249120_41150153_107107833.wav
4821,when i tried to be warm and wear more clothes i found that i was still called,5.973375,1249120_6338946_98107593.wav
4822,my upper pack has been sore for a week,3.2426875,1249120_15004831_53994437.wav
4823,i feel pain in my knee when i climbed the stairs,3.1579375,1249120_44093303_18686987.wav
4824,the man in my back i like a sharp taste,3.5294375,1249120_43577102_39950558.wav
4825,my sibbold indicating a p i feel tied for this in for,7.7653750000000015,1249120_44101988_46422267.wav
4826,i got a divorce lash here and i just can't stop dwelling on how to give her then drew my husband,7.509375,1249120_35832653_13869821.wav
4827,and i hear i know tis my riten blow,4.2666875,1249120_43453425_44260663.wav
4828,i am in a love to eisenhower,5.0155625,1249120_40725179_16806374.wav
4829,when i stand up too quickly i start filled dizzy and light headed,4.181375,1249120_18172663_27066696.wav
4830,is my god infected or justly,4.6080000000000005,1249120_33905644_42769934.wav
4831,i have a ruction for my faith that come and go,4.179625,1249120_40419625_20502598.wav
4832,as the playing football i have muscled pain with my both legs,4.1386875000000005,1249120_43825820_22702560.wav
4833,i feel cold although ye are in summer,3.157375,1249120_35350617_57277241.wav
4834,i have a break in the skin between my thumb and index finger and it will not close,7.3386875,1249120_35154350_50586689.wav
4835,my head gets dizzy when i try to get up,3.4986875,1249120_35832653_10784677.wav
4836,i can not bring it to a proper to any family lest gerald,4.7786875,1249120_43719934_72971390.wav
4837,i was kicked in the head claimed soccer last night,3.84,1249120_35832653_77746569.wav
4838,i was playing suonare my ankle,3.157375,1249120_43951421_102210939.wav
4839,i can't stand out i feel my brain is moving inside my skull,5.12,1249120_6338946_45821188.wav
4840,i never heard any amiable and in my last easy when all of a sudden my back got over i wish,10.1546875,1249120_43172391_25888479.wav
4841,a feeling the wall bosom and wrong,6.501625,1249120_29713479_69406519.wav
4842,i tried a lot of cream but i still feel the same skin problem,5.2013125,1249120_17632529_99387256.wav
4843,the pain in my ear is unbearable,3.072,1249120_35408915_25969752.wav
4844,after playing for bold i have miscreant my both legs,5.5466875,1249120_36214391_75374839.wav
4845,in him to see things,3.993875,1249120_43577102_82674022.wav
4846,my knee is hurting so badly,2.9866875,1249120_6338946_32528486.wav
4847,i feel very hard to breathe,2.8160000000000003,1249120_15830408_74933291.wav
4848,i see brainin my part,3.4133750000000003,1249120_43604449_11517100.wav
4849,it's still like some one that alice into my shoulder,6.912000000000001,1249120_33251186_86514950.wav
4850,i have been in my polenay to a grade something at the,4.0106875,1249120_43453425_47187737.wav
4851,i i who i are a lot of em,5.5466875,1249120_35444693_18239204.wav
4852,i saw congestion in my chest,3.4133750000000003,1249120_35154350_78419294.wav
4853,i have issue with my skin,2.261375,1249120_43825820_82145177.wav
4854,i've been seeing that i sadly he,3.1579375,1249120_43577102_20965165.wav
4855,my neck is,3.4133750000000003,1249120_43918153_54922769.wav
4856,when i go to still my at that we are in,3.4133750000000003,1249120_41221824_34931566.wav
4857,i have been born like one for weeks but still cove a prey,5.12,1249120_36505751_84297674.wav
4858,how do you know if you have a ton meniscus ennui,5.5466875,1249120_43698316_88639037.wav
4859,maisie,2.8160000000000003,1249120_44027675_23123066.wav
4860,i cut a lot o nice malorum or this wrong with my lungs,3.925375,1249120_43855932_25009475.wav
4861,i am a mental suffering,1.536,1249120_38548574_60071888.wav
4862,i mean a gain in green which make me mostly more raaces,6.229375,1249120_33251186_87229481.wav
4863,when i extend my leg very pain and i joined,4.08675,1249120_28006404_73982643.wav
4864,i hate my ace,3.2508125,1249120_17632529_79689615.wav
4865,yesterday i had a shoulder pain,3.993875,1249120_22345789_109918839.wav
4866,my isolation in,2.2186875,1249120_44027675_44983656.wav
4867,i chopped out a affermo finger while i was cutting some card board and i cannot stop the bleedy,7.4239999999999995,1249120_22423108_99576301.wav
4868,when i carry it by being so the like breaking my back,5.888,1249120_43719934_107981080.wav
4869,i did and yet the trantridge,4.2666875,1249120_44091626_20273364.wav
4870,my foot hurts me a lot playing football,3.7546875,1249120_13842059_30159617.wav
4871,then the lewellin,2.4746875,1249120_43665783_58565107.wav
4872,really spang in other maskeradin not know posed,4.6933750000000005,1249120_36214391_54308841.wav
4873,when i tried to take care if my hair i found that it is falling out,5.376,1249120_43825820_53165761.wav
4874,my mind then we sad as if the top the way i feel in my head is awful and when i think about my breakup i cried with sadness,13.397375,1249120_33905644_13397828.wav
4875,and i i i i i fall on my step of these at right let,5.2906875,1249120_39438102_24829922.wav
4876,crying ah jess of a police and suits gle,5.973375,1249120_36214391_72876326.wav
4877,fitness in ability to look right or left except by moving the whole body,4.7786875,1249120_18172663_106680674.wav
4878,i have a foot age in winter or when it feels cold why,6.144,1249120_29289135_26169687.wav
4879,my heart hurts when i exercise,3.5839999999999996,1249120_36929821_56027025.wav
4880,i felt my heart hurts when i ran for a long distance,5.3870625,1249120_22345789_39463460.wav
4881,i have a great din of a toe or a mark enginery,2.645375,1249120_38548574_93813972.wav
4882,my wife got a bit tired,3.4365625,1249120_43788827_36608439.wav
4883,i feel this when they make sudden moments,3.4986875,1249120_43350908_10732237.wav
4884,i was playing football in injured with joint paint,3.622375,1249120_34824899_87610824.wav
4885,my head aches and i woke up this morning,3.0650625,1249120_30766630_79293833.wav
4886,i feel very weak in my body,2.645375,1249120_35408915_11385185.wav
4887,i campaign and my shoulders when i write on the keyboard,3.808125,1249120_44140394_72165431.wav
4888,i do not know why i feel cold,3.4986875,1249120_15830408_37803938.wav
4889,i have really risen after i use a wrong medicine,4.7786875,1249120_43758322_46506540.wav
4890,i was not not what we will to bisilican by our ways at one,4.2666875,1249120_38548574_109106533.wav
4891,my television and computers seem out of focus even though i have new glasses,5.205375,1249120_35408915_103603662.wav
4892,i feel a sharp pain in my head when i think to herd,4.08675,1249120_44140394_43147793.wav
4893,my followers,3.669375,1249120_43898272_12278400.wav
4894,sometimes i call because i'm a smoker,3.7546875,1249120_43883861_70865848.wav
4895,i give clusters on it hands and was an on my act,5.632000000000001,1249120_39438102_30685949.wav
4896,i can't stand up i feel my brain is moving inside my skull,3.925375,1249120_41841195_61778910.wav
4897,my back hurt so much i can't bend down to town as he in his,4.096,1249120_44088493_109550717.wav
4898,and i think no endearing i mean er er essayed,5.888,1249120_42557795_33760920.wav
4899,i have his diamond,3.925375,1249120_35444693_13036610.wav
4900,i visit that many doctors but they contain the late pitman to get my head back,5.205375,1249120_43350908_93142535.wav
4901,again bring on so my chest with red patches they get more intense when i get hot,5.5728125,1249120_44140394_25294447.wav
4902,i did in the ,1.28,1249120_43898158_48042615.wav
4903,i wake up with the stiff neck every morning michael but then a couple of fat later is back a,6.6560000000000015,1249120_41841195_87664618.wav
4904,i don't have full range of motion with my arms,4.0106875,1249120_42082009_67691581.wav
4905,i have a variation of a man no true she has eareeoies hope,9.380875,1249120_40725179_16621358.wav
4906,where hart jones like it going to explode,6.4,1249120_41956733_69348437.wav
4907,i have reading books but not in anger or,4.5226875,1249120_41087148_106385661.wav
4908,i have a split on my son that will not heal,3.2426875,1249120_35408915_72213829.wav
4909,i can't sleep i have a hard cough,3.5839999999999996,1249120_35350617_93311984.wav
4910,i stand up to good the start to see the lion light had ,4.181375,1249120_43453425_85894621.wav
4911,i feel pain in the lower back,3.0650625,1249120_41203338_21167176.wav
4912,i have foot ache in winter or when it felt cold why,4.551125,1249120_1853182_21950254.wav
4913,my bed my great,2.2186875,1249120_41336418_91692213.wav
4914,i feel muscatine every time i make an extra effort,4.949375,1249120_15830408_30764038.wav
4915,i ain lak dey something solemn in inflamed in back of my name,5.632000000000001,1249120_43350908_95837089.wav
4916,when i stand up to willy i start to filled and lighted it,8.448,1249120_20518958_60129657.wav
4917,a cock moses columbain,6.0586875,1249120_41956733_56615257.wav
4918,no economising to music,3.3280000000000003,1249120_43951421_50783550.wav
4919,i heard for the nineteen,3.993875,1249120_40725179_29037196.wav
4920,i feel pain in my heart when i wake up,3.808125,1249120_41203338_109901571.wav
4921,i have been more my cold for we expect is still caseldy,4.864,1249120_44093933_39915148.wav
4922,when i move on my shoulder pain ships down my arm,3.072,1249120_18172663_76038929.wav
4923,i try to put my glasses to see more clear but can find any change,5.1084375,1249120_28006404_56622843.wav
4924,i have a great pain in my thorax from heart injury,4.7786875,1249120_38202325_74218882.wav
4925,i have a cold and it makes me calalated,4.096,1249120_29289135_23229716.wav
4926,i have been in my test their tartines me,3.993875,1249120_39142299_83621046.wav
4927,i see a great amount of price of my head,3.8186875,1249120_27392644_85731623.wav
4928,every time i call my hair there are so many here in my call,6.5945,1249120_22345789_57160058.wav
4929,i have happened all over my feast,2.9866875,1249120_15004831_103019463.wav
4930,man may elinor a heap some boniness and in may pan,5.376,1249120_44093933_85990809.wav
4931,i had been doilies and eat his bit his destiny,4.949375,1249120_42210938_60475052.wav
4932,i cut my hand a couple of days ago and although i didn't think it needed stitches it hasn't closed up,6.229375,1249120_43620482_88963163.wav
4933,i have a retain my poor lad tony bean wirelessly any live,6.0586875,1249120_44091626_88633831.wav
4934,my joints a manorial,4.864,1249120_44101988_18124946.wav
4935,i feel a great amount of pressure of my head,4.551125,1249120_43612961_67417263.wav
4936,i feel pain in a vice i can see for,4.181375,1249120_43951421_62322850.wav
4937,there are some temples all my face that bother me alan,3.7546875,1249120_13842059_94785546.wav
4938,i have a hard muscle pain since i went to the gym,3.925375,1249120_15830408_74646148.wav
4939,i am ordered what am i driving because i can pearly pourparler i martha will my eyes peltry,9.8453125,1249120_43788827_42027886.wav
4940,in time and in my hand heavy,2.9013750000000003,1249120_44111844_89704442.wav
4941,yesterday i had a shoulder pain,3.993875,1249120_41203338_74291763.wav
4942,it is a smother her,3.84,1249120_42210938_97328335.wav
4943,and it starts utterly operated reaches,2.56,1249120_31349958_64601117.wav
4944,i i am to be one at,3.5839999999999996,1249120_44027675_56694788.wav
4945,something dark is there on my arm,3.925375,1249120_43856216_17288901.wav
4946,i feel great pressure on my chest,2.8160000000000003,1249120_44088493_48146375.wav
4947,every time i come the hair there are so many hair in my,3.669375,1249120_40401830_55276482.wav
4948,my leg health means i can stand with this this day,5.0346875,1249120_36214391_26970620.wav
4949,there is a contention my troth,4.2725,1249120_30937687_87325461.wav
4950,i feel a sharp pain in my head when i think too hard,3.2426875,1249120_41841195_86917322.wav
4951,i have found some issues in my skin and red to use ten but it does in good butter,6.6560000000000015,1249120_43855932_108537434.wav
4952,i felt my heart hurts when i ran for a long distance,3.808125,1249120_2171654_90588092.wav
4953,i have a pain until he,1.671875,1249120_28006404_29664140.wav
4954,i hope man avant my arm,2.8160000000000003,1249120_44101988_88775464.wav
4955,my shoulder tell me so at,2.4746875,1249120_41221824_38407271.wav
4956,i have a brain in my joints,2.8160000000000003,1249120_41841195_82324561.wav
4957,then her worst of demanderent a son a man ancle pennicote in calcedon the scar,8.1066875,1249120_33251186_36756300.wav
4958,i was travelling by a ship and i feel dizzy,4.736875,1249120_40419625_81456684.wav
4959,i have got a hard time to pray am i had her hat ate,7.9876875,1249120_39142299_91265421.wav
4960,can't do any exercise i feel weak,4.5226875,1249120_22423108_69115681.wav
4961,i feel like i just gone to go any more i feel over when and like i just can't to get a way,9.216,1249120_44093933_29694717.wav
4962,i have acted my faith and our problem i my dear i like it in,5.3870625,1249120_40419625_69414591.wav
4963,my he recited marinette be concerned of little work,4.2666875,1249120_27392644_94581488.wav
4964,i feel pain in my eyes i can see fog,4.096,1249120_43620482_44705590.wav
4965,i had it and with me in very bad,3.84,1249120_40184183_30207178.wav
4966,the silly in my next anither,3.84,1249120_40184183_32096175.wav
4967,he was discovered to have an open wound,3.5839999999999996,1249120_39740177_73630180.wav
4968,i am linsey as out gradual,5.2906875,1249120_39438102_106010022.wav
4969,i have buried the sure there in a swimming training in the pool why,5.5466875,1249120_35832653_68504361.wav
4970,my hair is falling out after i take a shell,4.179625,1249120_41203338_57090771.wav
4971,i have shoulder pain when i tried to carry my groceries,3.7546875,1249120_19425875_41547659.wav
4972,he sat overfamiliarity,2.9013750000000003,1249120_44027675_100349992.wav
4973,i feel dizzy after doing a muscular effort,4.949375,1249120_35350617_33932430.wav
4974,i yet clusters of temples and refastened go away,3.5839999999999996,1249120_18985376_16073590.wav
4975,i heard her when i'm doing this,2.9866875,1249120_40663048_23338294.wav
4976,my neck hurts me and i can't stand with this pain,3.1146875,1249120_43825820_88279891.wav
4977,i was in your delineation damas with to see torment,5.632000000000001,1249120_43453425_42575437.wav
4978,i have a blurry vision since i woke up this morning what could be the reason,5.0155625,1249120_18386513_73056338.wav
4979,i complain a lot with skin allergy,3.622375,1249120_44093303_27805651.wav
4980,i feel like the remaining,3.2426875,1249120_22423108_57740900.wav
4981,i asked in a,1.7919999999999998,1249120_40663048_14092818.wav
4982,as to port becos i gandinot,6.485375,1249120_40184183_44553797.wav
4983,my muscles feel tied,4.9226875,1249120_29713479_60004573.wav
4984,and then we were out in fireeater i think,6.5706875,1249120_35444693_22745756.wav
4985,well i can anything saddellike riding by that,4.6080000000000005,1249120_43719934_43347848.wav
4986,my retention eastern bred his pop,2.8160000000000003,1249120_31349958_47129843.wav
4987,i have tried to make a sage on my foot but they still pay me,5.376,1249120_13842059_33116980.wav
4988,i cast a lot when i smoke perfume what is wrong with my lungs,3.925375,1249120_41841195_72617429.wav
4989,i contain a lot with my neck pain in a really need to be better,4.0106875,1249120_43951421_31238279.wav
4990,i don't use it in our detonating that i used to,3.5839999999999996,1249120_41221824_34168857.wav
4991,i can't stand with this horrible feeling in my stomach,5.205375,1249120_38202325_60138012.wav
4992,i was ready again sports martina my bodie petting than,6.0586875,1249120_44142156_11724067.wav
4993,i can hide move my neck i could,3.669375,1249120_43453425_53633436.wav
4994,the silicifying but painful and at the watch,6.144,1249120_36505751_74692700.wav
4995,he used to be out of breath after going up a dozen of stairs but now i struggled a breath even when i sit down,5.888,1249120_18172663_95015683.wav
4996,i yeard milligan,4.437375,1249120_35444693_36397548.wav
4997,i seemed as i and what i stand,2.389375,1249120_43453425_57723599.wav
4998,i noticed an important decrease in my vision when i try to look at things up close,5.0346875,1249120_43825820_30923784.wav
4999,i dare i joined em an i did to mind my life or my arm,5.205375,1249120_44101988_48848266.wav
5000,my stomick ache after a drink any soda drunk why,5.7173750000000005,1249120_35154350_85978879.wav
5001,after playing football i have much leaneth my both legs,5.0346875,1249120_41841195_57027955.wav
5002,it's hard to breathe when i'm in the underground veneration why,4.5226875,1249120_35350617_96838834.wav
5003,men are like a play of his tears may wed me her,7.3386875,1249120_44093933_56620406.wav
5004,i have an end and it is a pity beard,4.4582500000000005,1249120_39142299_61375376.wav
5005,i have the strength national or,2.3040000000000003,1249120_40401830_104520749.wav
5006,my body renferme com fro my britain the gem i,4.565375,1249120_27392644_103554308.wav
5007,what so as god only she cares,6.501625,1249120_29672643_22815043.wav
5008,i could be on my anti no token,3.4133750000000003,1249120_39675900_70037081.wav
5009,i feel like the room is spinning,2.8793125,1249120_1853182_33011030.wav
5010,i have a feeling like my whole body is complaining,5.8026875,1249120_43883861_39922447.wav
5011,but as a helot,2.8160000000000003,1249120_44111844_102317668.wav
5012,i have a costume was with the decimated for meeting the shootin,5.2906875,1249120_21665495_30948781.wav
5013,when i forced my eyes to be i have buried ition,3.993875,1249120_40419625_100904847.wav
5014,me do strive my skin every minute,3.901,1249120_43577102_63432950.wav
5015,when i walk up a flight of stairs my light me hark,6.873125,1249120_39142299_54166258.wav
5016,my knee is weak i did give her the other day at the top of the stairs luckily there was a rail to hold on to,8.192,1249120_43402738_47537179.wav
5017,i feel called in chilled even though my clothes are heavy,3.901,1249120_44140394_103564428.wav
5018,if you ,1.4506875,1249120_39675900_84254781.wav
5019,my heart feels like it's going to explode,3.925375,1249120_43856216_37368587.wav
5020,my hair isn't well,2.13625,1249120_2171654_50700157.wav
5021,i have been strange rat on my arm,2.7306875,1249120_43719934_79263971.wav
5022,when i placed it all i have muscled hand,5.2906875,1249120_43951421_26448044.wav
5023,my family god brought and mad mortised she knows,5.205375,1249120_44101988_70051831.wav
5024,i feel pain in my knee when i cleaned the stairs,4.8298125,1249120_41203338_18201183.wav
5025,i feel pain when i think of her,3.072,1249120_29289135_22815384.wav
5026,i found half an ornament,4.6933750000000005,1249120_43172391_27408805.wav
5027,i forgot the pain it was soundless,4.0106875,1249120_43105396_26624858.wav
5028,when i carry heavy things i feel like breaking my back,4.181375,1249120_18172663_90024597.wav
5029,i have tried it in it but nothing enter,2.8160000000000003,1249120_41336418_48846529.wav
5030,i don't stop copy,3.3436875,1249120_40017708_13341928.wav
5031,i did live and walking,4.437375,1249120_41087148_97162751.wav
5032,i have one lechesneau more ideas,5.376,1249120_42210938_97618407.wav
5033,you oriebaris regret,8.823625,1249120_29672643_59587259.wav
5034,see in in the ears,2.9866875,1249120_36505751_26411335.wav
5035,my lady is to be all no idea my retains them in line,6.315875,1249120_30937687_57247221.wav
5036,my stomach feels thought certain but then it feels better after i eat something mild,6.4,1249120_36929821_90693226.wav
5037,a few bastianini,3.5839999999999996,1249120_42210938_66295128.wav
5038,when i get up and see my skin van,3.622375,1249120_44140394_28163265.wav
5039,my pet hurt me a lot but man good by,3.072,1249120_38548574_90886244.wav
5040,what i please for i had some warning sense than in my spine,6.40875,1249120_39142299_88895126.wav
5041,the thing is,1.28,1249120_31349958_36803194.wav
5042,i broke my anti why bring rabentine by gentians,5.376,1249120_35197064_77726487.wav
5043,my boy sip stared again after a winter the gum,4.9226875,1249120_41203338_82292132.wav
5044,i can even fall in here,2.3040000000000003,1249120_43453425_90195186.wav
5045,my heart is thumping fast and i am having a hard time to wet,6.4,1249120_40184183_66805332.wav
5046,i wake up with his stiff neck every morning message helps but then a couple of days later is back again,7.936,1249120_6338946_85634288.wav
5047,they delight in love is a,1.9626875,1249120_38548574_11196558.wav
5048,my ears and i lost the senses and in my first then lass i did my eye,9.557375,1249120_43665783_63383398.wav
5049,i'm going how quoted and tangential hearing a man out in the sun,4.7786875,1249120_41336418_24770421.wav
5050,we chesapeake out and never pleased of,3.2508125,1249120_28006404_32499675.wav
5051,i can't get girlfriend because of my at me,5.888,1249120_43918153_89625581.wav
5052,i have a bright in ostend in sad of late my nowadays look on i began is now filled with pus,5.461375,1249120_38548574_16237528.wav
5053,my cupid and i don't one meet looking,5.2906875,1249120_20518958_60800920.wav
5054,is my god infected or dureing,3.808125,1249120_39142299_31594983.wav
